tanggal,komoditas_id,komoditas,grup,satuan,harga_kemarin,harga,hari_nama,is_weekend,is_libur_nasional,nama_libur,is_ramadan,is_pra_ramadan
2021-02-10,58,Ikan Bandeng,IKAN SEGAR,kg,32000,32000,Rabu,0,0,,0,0
2021-02-10,59,Ikan Kembung,IKAN SEGAR,kg,34000,34000,Rabu,0,0,,0,0
2021-02-10,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Rabu,0,0,,0,0
2021-02-10,60,Ikan Tongkol,IKAN SEGAR,kg,30000,30000,Rabu,0,0,,0,0
2021-02-10,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Rabu,0,0,,0,0
2021-02-14,2,Beras Premium,BERAS,kg,12500,12500,Minggu,1,0,,0,0
2021-02-14,4,Beras Medium,BERAS,kg,9000,9000,Minggu,1,0,,0,0
2021-02-14,7,Gula Kristal Putih,GULA,kg,12000,12000,Minggu,1,0,,0,0
2021-02-14,10,Minyak Goreng Curah,MINYAK GORENG,kg,13000,13000,Minggu,1,0,,0,0
2021-02-14,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,14000,14000,Minggu,1,0,,0,0
2021-02-14,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Minggu,1,0,,0,0
2021-02-14,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,0,0,Minggu,1,0,,0,0
2021-02-14,12,Daging Sapi Paha Belakang,DAGING,kg,101667,101667,Minggu,1,0,,0,0
2021-02-14,13,Daging Ayam Ras,DAGING,kg,32000,31000,Minggu,1,0,,0,0
2021-02-14,14,Daging Ayam Kampung,DAGING,ekor,50000,50000,Minggu,1,0,,0,0
2021-02-14,16,Telur Ayam Ras,TELUR AYAM,kg,23000,24000,Minggu,1,0,,0,0
2021-02-14,17,Telur Ayam Kampung,TELUR AYAM,kg,32000,32000,Minggu,1,0,,0,0
2021-02-14,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,10000,10000,Minggu,1,0,,0,0
2021-02-14,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,10000,10000,Minggu,1,0,,0,0
2021-02-14,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,37900,37900,Minggu,1,0,,0,0
2021-02-14,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,39000,39000,Minggu,1,0,,0,0
2021-02-14,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,7750,7750,Minggu,1,0,,0,0
2021-02-14,27,Bata,GARAM BERYODIUM,Buah,1500,1500,Minggu,1,0,,0,0
2021-02-14,28,Halus,GARAM BERYODIUM,kg,7000,7000,Minggu,1,0,,0,0
2021-02-14,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,9500,9500,Minggu,1,0,,0,0
2021-02-14,32,Kedelai Impor,KACANG KEDELAI,kg,10000,10000,Minggu,1,0,,0,0
2021-02-14,33,Kedelai Lokal,KACANG KEDELAI,kg,0,0,Minggu,1,0,,0,0
2021-02-14,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,2500,2500,Minggu,1,0,,0,0
2021-02-14,37,Cabe Merah Keriting,CABE,kg,50000,40000,Minggu,1,0,,0,0
2021-02-14,38,Cabe Merah Besar,CABE,kg,30000,33000,Minggu,1,0,,0,0
2021-02-14,50,Cabe Rawit Merah,CABE,kg,80000,82000,Minggu,1,0,,0,0
2021-02-14,39,Bawang Merah,BAWANG,kg,27000,27000,Minggu,1,0,,0,0
2021-02-14,49,Bawang Putih Sinco/Honan,BAWANG,kg,20000,20000,Minggu,1,0,,0,0
2021-02-14,40,Ikan Asin Teri,Ikan Asin Teri,kg,0,0,Minggu,1,0,,0,0
2021-02-14,41,KACANG HIJAU,KACANG HIJAU,kg,19000,19000,Minggu,1,0,,0,0
2021-02-14,42,KACANG TANAH,KACANG TANAH,kg,25000,25000,Minggu,1,0,,0,0
2021-02-14,43,KETELA POHON,KETELA POHON,kg,6000,6000,Minggu,1,0,,0,0
2021-02-14,44,KOL/KUBIS,SAYUR MAYUR,kg,10000,10000,Minggu,1,0,,0,0
2021-02-14,45,KENTANG,SAYUR MAYUR,kg,12000,12000,Minggu,1,0,,0,0
2021-02-14,46,Tomat Merah,SAYUR MAYUR,kg,10000,10000,Minggu,1,0,,0,0
2021-02-14,47,WORTEL,SAYUR MAYUR,kg,10000,10000,Minggu,1,0,,0,0
2021-02-14,48,BUNCIS,SAYUR MAYUR,kg,11000,10000,Minggu,1,0,,0,0
2021-02-14,58,Ikan Bandeng,IKAN SEGAR,kg,32000,32000,Minggu,1,0,,0,0
2021-02-14,59,Ikan Kembung,IKAN SEGAR,kg,36000,26000,Minggu,1,0,,0,0
2021-02-14,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Minggu,1,0,,0,0
2021-02-14,60,Ikan Tongkol,IKAN SEGAR,kg,30000,30000,Minggu,1,0,,0,0
2021-02-14,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Minggu,1,0,,0,0
2021-02-15,2,Beras Premium,BERAS,kg,12500,12500,Senin,0,0,,0,0
2021-02-15,4,Beras Medium,BERAS,kg,9000,9000,Senin,0,0,,0,0
2021-02-15,7,Gula Kristal Putih,GULA,kg,12000,12000,Senin,0,0,,0,0
2021-02-15,10,Minyak Goreng Curah,MINYAK GORENG,kg,13000,13000,Senin,0,0,,0,0
2021-02-15,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,14000,14000,Senin,0,0,,0,0
2021-02-15,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Senin,0,0,,0,0
2021-02-15,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,0,0,Senin,0,0,,0,0
2021-02-15,12,Daging Sapi Paha Belakang,DAGING,kg,101667,101667,Senin,0,0,,0,0
2021-02-15,13,Daging Ayam Ras,DAGING,kg,31000,31000,Senin,0,0,,0,0
2021-02-15,14,Daging Ayam Kampung,DAGING,ekor,50000,50000,Senin,0,0,,0,0
2021-02-15,16,Telur Ayam Ras,TELUR AYAM,kg,24000,24000,Senin,0,0,,0,0
2021-02-15,17,Telur Ayam Kampung,TELUR AYAM,kg,32000,32000,Senin,0,0,,0,0
2021-02-15,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,10000,10000,Senin,0,0,,0,0
2021-02-15,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,10000,10000,Senin,0,0,,0,0
2021-02-15,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,37900,37900,Senin,0,0,,0,0
2021-02-15,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,39000,39000,Senin,0,0,,0,0
2021-02-15,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,7750,7750,Senin,0,0,,0,0
2021-02-15,27,Bata,GARAM BERYODIUM,Buah,1500,1500,Senin,0,0,,0,0
2021-02-15,28,Halus,GARAM BERYODIUM,kg,7000,7000,Senin,0,0,,0,0
2021-02-15,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,9500,9500,Senin,0,0,,0,0
2021-02-15,32,Kedelai Impor,KACANG KEDELAI,kg,10000,10000,Senin,0,0,,0,0
2021-02-15,33,Kedelai Lokal,KACANG KEDELAI,kg,0,0,Senin,0,0,,0,0
2021-02-15,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,2500,2500,Senin,0,0,,0,0
2021-02-15,37,Cabe Merah Keriting,CABE,kg,40000,40000,Senin,0,0,,0,0
2021-02-15,38,Cabe Merah Besar,CABE,kg,33000,30000,Senin,0,0,,0,0
2021-02-15,50,Cabe Rawit Merah,CABE,kg,82000,75000,Senin,0,0,,0,0
2021-02-15,39,Bawang Merah,BAWANG,kg,27000,27000,Senin,0,0,,0,0
2021-02-15,49,Bawang Putih Sinco/Honan,BAWANG,kg,20000,20000,Senin,0,0,,0,0
2021-02-15,40,Ikan Asin Teri,Ikan Asin Teri,kg,0,0,Senin,0,0,,0,0
2021-02-15,41,KACANG HIJAU,KACANG HIJAU,kg,19000,19000,Senin,0,0,,0,0
2021-02-15,42,KACANG TANAH,KACANG TANAH,kg,25000,25000,Senin,0,0,,0,0
2021-02-15,43,KETELA POHON,KETELA POHON,kg,6000,6000,Senin,0,0,,0,0
2021-02-15,44,KOL/KUBIS,SAYUR MAYUR,kg,10000,10000,Senin,0,0,,0,0
2021-02-15,45,KENTANG,SAYUR MAYUR,kg,12000,12000,Senin,0,0,,0,0
2021-02-15,46,Tomat Merah,SAYUR MAYUR,kg,10000,10000,Senin,0,0,,0,0
2021-02-15,47,WORTEL,SAYUR MAYUR,kg,10000,10000,Senin,0,0,,0,0
2021-02-15,48,BUNCIS,SAYUR MAYUR,kg,10000,11000,Senin,0,0,,0,0
2021-02-15,58,Ikan Bandeng,IKAN SEGAR,kg,32000,30000,Senin,0,0,,0,0
2021-02-15,59,Ikan Kembung,IKAN SEGAR,kg,26000,25000,Senin,0,0,,0,0
2021-02-15,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Senin,0,0,,0,0
2021-02-15,60,Ikan Tongkol,IKAN SEGAR,kg,30000,30000,Senin,0,0,,0,0
2021-02-15,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Senin,0,0,,0,0
2021-02-12,2,Beras Premium,BERAS,kg,12500,12500,Jumat,0,1,Lunar New Year,0,0
2021-02-12,4,Beras Medium,BERAS,kg,9000,9000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,7,Gula Kristal Putih,GULA,kg,12000,12000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,10,Minyak Goreng Curah,MINYAK GORENG,kg,13000,13000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,14000,14000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Jumat,0,1,Lunar New Year,0,0
2021-02-12,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,0,0,Jumat,0,1,Lunar New Year,0,0
2021-02-12,12,Daging Sapi Paha Belakang,DAGING,kg,101667,101667,Jumat,0,1,Lunar New Year,0,0
2021-02-12,13,Daging Ayam Ras,DAGING,kg,32000,32000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,14,Daging Ayam Kampung,DAGING,ekor,50000,50000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,16,Telur Ayam Ras,TELUR AYAM,kg,23000,23000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,17,Telur Ayam Kampung,TELUR AYAM,kg,32000,32000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,10000,10000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,10000,10000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,37900,37900,Jumat,0,1,Lunar New Year,0,0
2021-02-12,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,39000,39000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,7750,7750,Jumat,0,1,Lunar New Year,0,0
2021-02-12,27,Bata,GARAM BERYODIUM,Buah,1500,1500,Jumat,0,1,Lunar New Year,0,0
2021-02-12,28,Halus,GARAM BERYODIUM,kg,7000,7000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,9500,9500,Jumat,0,1,Lunar New Year,0,0
2021-02-12,32,Kedelai Impor,KACANG KEDELAI,kg,10000,10000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,33,Kedelai Lokal,KACANG KEDELAI,kg,0,0,Jumat,0,1,Lunar New Year,0,0
2021-02-12,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,2500,2500,Jumat,0,1,Lunar New Year,0,0
2021-02-12,37,Cabe Merah Keriting,CABE,kg,45000,50000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,38,Cabe Merah Besar,CABE,kg,35000,30000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,50,Cabe Rawit Merah,CABE,kg,60000,68000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,39,Bawang Merah,BAWANG,kg,28000,30000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,49,Bawang Putih Sinco/Honan,BAWANG,kg,20000,20000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,40,Ikan Asin Teri,Ikan Asin Teri,kg,0,0,Jumat,0,1,Lunar New Year,0,0
2021-02-12,41,KACANG HIJAU,KACANG HIJAU,kg,19000,19000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,42,KACANG TANAH,KACANG TANAH,kg,25000,25000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,43,KETELA POHON,KETELA POHON,kg,6000,6000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,44,KOL/KUBIS,SAYUR MAYUR,kg,10000,10000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,45,KENTANG,SAYUR MAYUR,kg,12000,12000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,46,Tomat Merah,SAYUR MAYUR,kg,10000,10000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,47,WORTEL,SAYUR MAYUR,kg,10000,10000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,48,BUNCIS,SAYUR MAYUR,kg,11000,14000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,58,Ikan Bandeng,IKAN SEGAR,kg,30000,30000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,59,Ikan Kembung,IKAN SEGAR,kg,25000,28000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Jumat,0,1,Lunar New Year,0,0
2021-02-12,60,Ikan Tongkol,IKAN SEGAR,kg,28000,30000,Jumat,0,1,Lunar New Year,0,0
2021-02-12,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Jumat,0,1,Lunar New Year,0,0
2021-02-16,2,Beras Premium,BERAS,kg,12500,12500,Selasa,0,0,,0,0
2021-02-16,4,Beras Medium,BERAS,kg,9000,9000,Selasa,0,0,,0,0
2021-02-16,7,Gula Kristal Putih,GULA,kg,12000,12000,Selasa,0,0,,0,0
2021-02-16,10,Minyak Goreng Curah,MINYAK GORENG,kg,13000,13000,Selasa,0,0,,0,0
2021-02-16,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,14000,14000,Selasa,0,0,,0,0
2021-02-16,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Selasa,0,0,,0,0
2021-02-16,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,0,0,Selasa,0,0,,0,0
2021-02-16,12,Daging Sapi Paha Belakang,DAGING,kg,101667,101667,Selasa,0,0,,0,0
2021-02-16,13,Daging Ayam Ras,DAGING,kg,31000,30000,Selasa,0,0,,0,0
2021-02-16,14,Daging Ayam Kampung,DAGING,ekor,50000,50000,Selasa,0,0,,0,0
2021-02-16,16,Telur Ayam Ras,TELUR AYAM,kg,24000,24000,Selasa,0,0,,0,0
2021-02-16,17,Telur Ayam Kampung,TELUR AYAM,kg,32000,32000,Selasa,0,0,,0,0
2021-02-16,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,10000,10000,Selasa,0,0,,0,0
2021-02-16,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,10000,10000,Selasa,0,0,,0,0
2021-02-16,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,37900,37900,Selasa,0,0,,0,0
2021-02-16,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,39000,39000,Selasa,0,0,,0,0
2021-02-16,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,7750,7750,Selasa,0,0,,0,0
2021-02-16,27,Bata,GARAM BERYODIUM,Buah,1500,1500,Selasa,0,0,,0,0
2021-02-16,28,Halus,GARAM BERYODIUM,kg,7000,7000,Selasa,0,0,,0,0
2021-02-16,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,9500,9500,Selasa,0,0,,0,0
2021-02-16,32,Kedelai Impor,KACANG KEDELAI,kg,10000,10000,Selasa,0,0,,0,0
2021-02-16,33,Kedelai Lokal,KACANG KEDELAI,kg,0,0,Selasa,0,0,,0,0
2021-02-16,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,2500,2500,Selasa,0,0,,0,0
2021-02-16,37,Cabe Merah Keriting,CABE,kg,40000,40000,Selasa,0,0,,0,0
2021-02-16,38,Cabe Merah Besar,CABE,kg,30000,30000,Selasa,0,0,,0,0
2021-02-16,50,Cabe Rawit Merah,CABE,kg,75000,75000,Selasa,0,0,,0,0
2021-02-16,39,Bawang Merah,BAWANG,kg,27000,27000,Selasa,0,0,,0,0
2021-02-16,49,Bawang Putih Sinco/Honan,BAWANG,kg,20000,20000,Selasa,0,0,,0,0
2021-02-16,40,Ikan Asin Teri,Ikan Asin Teri,kg,0,0,Selasa,0,0,,0,0
2021-02-16,41,KACANG HIJAU,KACANG HIJAU,kg,19000,19000,Selasa,0,0,,0,0
2021-02-16,42,KACANG TANAH,KACANG TANAH,kg,25000,25000,Selasa,0,0,,0,0
2021-02-16,43,KETELA POHON,KETELA POHON,kg,6000,6000,Selasa,0,0,,0,0
2021-02-16,44,KOL/KUBIS,SAYUR MAYUR,kg,10000,10000,Selasa,0,0,,0,0
2021-02-16,45,KENTANG,SAYUR MAYUR,kg,12000,12000,Selasa,0,0,,0,0
2021-02-16,46,Tomat Merah,SAYUR MAYUR,kg,10000,10000,Selasa,0,0,,0,0
2021-02-16,47,WORTEL,SAYUR MAYUR,kg,10000,10000,Selasa,0,0,,0,0
2021-02-16,48,BUNCIS,SAYUR MAYUR,kg,11000,10000,Selasa,0,0,,0,0
2021-02-16,58,Ikan Bandeng,IKAN SEGAR,kg,30000,32000,Selasa,0,0,,0,0
2021-02-16,59,Ikan Kembung,IKAN SEGAR,kg,25000,26000,Selasa,0,0,,0,0
2021-02-16,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Selasa,0,0,,0,0
2021-02-16,60,Ikan Tongkol,IKAN SEGAR,kg,30000,32000,Selasa,0,0,,0,0
2021-02-16,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Selasa,0,0,,0,0
2021-02-17,2,Beras Premium,BERAS,kg,12500,12500,Rabu,0,0,,0,0
2021-02-17,4,Beras Medium,BERAS,kg,9000,9000,Rabu,0,0,,0,0
2021-02-17,7,Gula Kristal Putih,GULA,kg,12000,12000,Rabu,0,0,,0,0
2021-02-17,10,Minyak Goreng Curah,MINYAK GORENG,kg,13000,13000,Rabu,0,0,,0,0
2021-02-17,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,14000,14000,Rabu,0,0,,0,0
2021-02-17,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Rabu,0,0,,0,0
2021-02-17,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,0,0,Rabu,0,0,,0,0
2021-02-17,12,Daging Sapi Paha Belakang,DAGING,kg,101667,101667,Rabu,0,0,,0,0
2021-02-17,13,Daging Ayam Ras,DAGING,kg,30000,29000,Rabu,0,0,,0,0
2021-02-17,14,Daging Ayam Kampung,DAGING,ekor,50000,50000,Rabu,0,0,,0,0
2021-02-17,16,Telur Ayam Ras,TELUR AYAM,kg,24000,23500,Rabu,0,0,,0,0
2021-02-17,17,Telur Ayam Kampung,TELUR AYAM,kg,32000,32000,Rabu,0,0,,0,0
2021-02-17,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,10000,10000,Rabu,0,0,,0,0
2021-02-17,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,10000,10000,Rabu,0,0,,0,0
2021-02-17,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,37900,37900,Rabu,0,0,,0,0
2021-02-17,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,39000,39000,Rabu,0,0,,0,0
2021-02-17,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,7750,7750,Rabu,0,0,,0,0
2021-02-17,27,Bata,GARAM BERYODIUM,Buah,1500,1500,Rabu,0,0,,0,0
2021-02-17,28,Halus,GARAM BERYODIUM,kg,7000,7000,Rabu,0,0,,0,0
2021-02-17,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,9500,9500,Rabu,0,0,,0,0
2021-02-17,32,Kedelai Impor,KACANG KEDELAI,kg,10000,10000,Rabu,0,0,,0,0
2021-02-17,33,Kedelai Lokal,KACANG KEDELAI,kg,0,0,Rabu,0,0,,0,0
2021-02-17,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,2500,2500,Rabu,0,0,,0,0
2021-02-17,37,Cabe Merah Keriting,CABE,kg,40000,45000,Rabu,0,0,,0,0
2021-02-17,38,Cabe Merah Besar,CABE,kg,30000,28000,Rabu,0,0,,0,0
2021-02-17,50,Cabe Rawit Merah,CABE,kg,75000,85000,Rabu,0,0,,0,0
2021-02-17,39,Bawang Merah,BAWANG,kg,27000,28000,Rabu,0,0,,0,0
2021-02-17,49,Bawang Putih Sinco/Honan,BAWANG,kg,20000,20000,Rabu,0,0,,0,0
2021-02-17,40,Ikan Asin Teri,Ikan Asin Teri,kg,0,0,Rabu,0,0,,0,0
2021-02-17,41,KACANG HIJAU,KACANG HIJAU,kg,19000,19000,Rabu,0,0,,0,0
2021-02-17,42,KACANG TANAH,KACANG TANAH,kg,25000,25000,Rabu,0,0,,0,0
2021-02-17,43,KETELA POHON,KETELA POHON,kg,6000,6000,Rabu,0,0,,0,0
2021-02-17,44,KOL/KUBIS,SAYUR MAYUR,kg,10000,9000,Rabu,0,0,,0,0
2021-02-17,45,KENTANG,SAYUR MAYUR,kg,12000,12000,Rabu,0,0,,0,0
2021-02-17,46,Tomat Merah,SAYUR MAYUR,kg,10000,10000,Rabu,0,0,,0,0
2021-02-17,47,WORTEL,SAYUR MAYUR,kg,10000,9000,Rabu,0,0,,0,0
2021-02-17,48,BUNCIS,SAYUR MAYUR,kg,10000,14000,Rabu,0,0,,0,0
2021-02-17,58,Ikan Bandeng,IKAN SEGAR,kg,32000,30000,Rabu,0,0,,0,0
2021-02-17,59,Ikan Kembung,IKAN SEGAR,kg,26000,32000,Rabu,0,0,,0,0
2021-02-17,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Rabu,0,0,,0,0
2021-02-17,60,Ikan Tongkol,IKAN SEGAR,kg,32000,28000,Rabu,0,0,,0,0
2021-02-17,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Rabu,0,0,,0,0
2021-02-13,2,Beras Premium,BERAS,kg,12500,12500,Sabtu,1,0,,0,0
2021-02-13,4,Beras Medium,BERAS,kg,9000,9000,Sabtu,1,0,,0,0
2021-02-13,7,Gula Kristal Putih,GULA,kg,12000,12000,Sabtu,1,0,,0,0
2021-02-13,10,Minyak Goreng Curah,MINYAK GORENG,kg,13000,13000,Sabtu,1,0,,0,0
2021-02-13,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,14000,14000,Sabtu,1,0,,0,0
2021-02-13,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Sabtu,1,0,,0,0
2021-02-13,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,0,0,Sabtu,1,0,,0,0
2021-02-13,12,Daging Sapi Paha Belakang,DAGING,kg,101667,101667,Sabtu,1,0,,0,0
2021-02-13,13,Daging Ayam Ras,DAGING,kg,32000,32000,Sabtu,1,0,,0,0
2021-02-13,14,Daging Ayam Kampung,DAGING,ekor,50000,50000,Sabtu,1,0,,0,0
2021-02-13,16,Telur Ayam Ras,TELUR AYAM,kg,23000,23000,Sabtu,1,0,,0,0
2021-02-13,17,Telur Ayam Kampung,TELUR AYAM,kg,32000,32000,Sabtu,1,0,,0,0
2021-02-13,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,10000,10000,Sabtu,1,0,,0,0
2021-02-13,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,10000,10000,Sabtu,1,0,,0,0
2021-02-13,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,37900,37900,Sabtu,1,0,,0,0
2021-02-13,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,39000,39000,Sabtu,1,0,,0,0
2021-02-13,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,7750,7750,Sabtu,1,0,,0,0
2021-02-13,27,Bata,GARAM BERYODIUM,Buah,1500,1500,Sabtu,1,0,,0,0
2021-02-13,28,Halus,GARAM BERYODIUM,kg,7000,7000,Sabtu,1,0,,0,0
2021-02-13,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,9500,9500,Sabtu,1,0,,0,0
2021-02-13,32,Kedelai Impor,KACANG KEDELAI,kg,10000,10000,Sabtu,1,0,,0,0
2021-02-13,33,Kedelai Lokal,KACANG KEDELAI,kg,0,0,Sabtu,1,0,,0,0
2021-02-13,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,2500,2500,Sabtu,1,0,,0,0
2021-02-13,37,Cabe Merah Keriting,CABE,kg,50000,50000,Sabtu,1,0,,0,0
2021-02-13,38,Cabe Merah Besar,CABE,kg,30000,30000,Sabtu,1,0,,0,0
2021-02-13,50,Cabe Rawit Merah,CABE,kg,68000,80000,Sabtu,1,0,,0,0
2021-02-13,39,Bawang Merah,BAWANG,kg,30000,27000,Sabtu,1,0,,0,0
2021-02-13,49,Bawang Putih Sinco/Honan,BAWANG,kg,20000,20000,Sabtu,1,0,,0,0
2021-02-13,40,Ikan Asin Teri,Ikan Asin Teri,kg,0,0,Sabtu,1,0,,0,0
2021-02-13,41,KACANG HIJAU,KACANG HIJAU,kg,19000,19000,Sabtu,1,0,,0,0
2021-02-13,42,KACANG TANAH,KACANG TANAH,kg,25000,25000,Sabtu,1,0,,0,0
2021-02-13,43,KETELA POHON,KETELA POHON,kg,6000,6000,Sabtu,1,0,,0,0
2021-02-13,44,KOL/KUBIS,SAYUR MAYUR,kg,10000,10000,Sabtu,1,0,,0,0
2021-02-13,45,KENTANG,SAYUR MAYUR,kg,12000,12000,Sabtu,1,0,,0,0
2021-02-13,46,Tomat Merah,SAYUR MAYUR,kg,10000,10000,Sabtu,1,0,,0,0
2021-02-13,47,WORTEL,SAYUR MAYUR,kg,10000,10000,Sabtu,1,0,,0,0
2021-02-13,48,BUNCIS,SAYUR MAYUR,kg,14000,11000,Sabtu,1,0,,0,0
2021-02-13,58,Ikan Bandeng,IKAN SEGAR,kg,30000,32000,Sabtu,1,0,,0,0
2021-02-13,59,Ikan Kembung,IKAN SEGAR,kg,28000,36000,Sabtu,1,0,,0,0
2021-02-13,61,Ikan Tuna,IKAN SEGAR,kg,0,0,Sabtu,1,0,,0,0
2021-02-13,60,Ikan Tongkol,IKAN SEGAR,kg,30000,30000,Sabtu,1,0,,0,0
2021-02-13,62,Ikan Cakalang,IKAN SEGAR,kg,0,0,Sabtu,1,0,,0,0
2021-02-19,2,Beras Premium,BERAS,kg,12500,12500,Jumat,0,0,,0,0
2021-02-19,4,Beras Medium,BERAS,kg,9000,9000,Jumat,0,0,,0,0
2021-02-19,7,Gula Kristal Putih,GULA,kg,12000,12000,Jumat,0,0,,0,0
