titik_pantau,tanggal,komoditas,kabupaten,satuan,harga_asli,is_imputed,harga_imputasi,tahun,bulan,hari_nama,is_weekend,is_libur_nasional,nama_libur,is_ramadan,is_pra_ramadan
PS Bendul Mrisi,2023-01-04,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-01-05,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-01-06,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-01-07,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-01-08,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-01-09,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Senin,0,0,,0,0
PS Bendul Mrisi,2023-01-10,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-01-11,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-01-12,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-01-13,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-01-14,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-01-15,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-01-16,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Senin,0,0,,0,0
PS Bendul Mrisi,2023-01-17,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-01-18,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-01-19,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-01-20,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-01-21,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-01-22,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Minggu,1,1,Tahun Baru Imlek,0,0
PS Bendul Mrisi,2023-01-23,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Senin,0,1,Cuti Bersama Tahun Baru Imlek,0,0
PS Bendul Mrisi,2023-01-24,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-01-25,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-01-26,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-01-27,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-01-28,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-01-29,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-01-30,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Senin,0,0,,0,0
PS Bendul Mrisi,2023-01-31,Beras,Kota Surabaya,kg,11000,False,11000,2023,1,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-02-01,Beras,Kota Surabaya,kg,11000,False,11000,2023,2,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-02-02,Beras,Kota Surabaya,kg,12000,False,12000,2023,2,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-02-03,Beras,Kota Surabaya,kg,12000,False,12000,2023,2,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-02-04,Beras,Kota Surabaya,kg,12000,False,12000,2023,2,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-02-05,Beras,Kota Surabaya,kg,12000,False,12000,2023,2,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-02-06,Beras,Kota Surabaya,kg,12000,False,12000,2023,2,Senin,0,0,,0,0
PS Bendul Mrisi,2023-02-07,Beras,Kota Surabaya,kg,12000,False,12000,2023,2,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-02-08,Beras,Kota Surabaya,kg,12000,False,12000,2023,2,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-02-09,Beras,Kota Surabaya,kg,12000,False,12000,2023,2,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-02-10,Beras,Kota Surabaya,kg,12500,False,12500,2023,2,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-02-11,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-02-12,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-02-13,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Senin,0,0,,0,0
PS Bendul Mrisi,2023-02-14,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-02-15,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-02-16,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-02-17,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-02-18,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Sabtu,1,1,Isra Mikraj Nabi Muhammad,0,0
PS Bendul Mrisi,2023-02-19,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-02-20,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Senin,0,0,,0,0
PS Bendul Mrisi,2023-02-21,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-02-22,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-02-23,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-02-24,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-02-25,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-02-26,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-02-27,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Senin,0,0,,0,0
PS Bendul Mrisi,2023-02-28,Beras,Kota Surabaya,kg,11500,False,11500,2023,2,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-03-01,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-03-02,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-03-03,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-03-04,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-03-05,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-03-06,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Senin,0,0,,0,0
PS Bendul Mrisi,2023-03-07,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-03-08,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-03-09,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Kamis,0,0,,0,1
PS Bendul Mrisi,2023-03-10,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Jumat,0,0,,0,1
PS Bendul Mrisi,2023-03-11,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Sabtu,1,0,,0,1
PS Bendul Mrisi,2023-03-12,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Minggu,1,0,,0,1
PS Bendul Mrisi,2023-03-13,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Senin,0,0,,0,1
PS Bendul Mrisi,2023-03-14,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Selasa,0,0,,0,1
PS Bendul Mrisi,2023-03-15,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Rabu,0,0,,0,1
PS Bendul Mrisi,2023-03-16,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Kamis,0,0,,0,1
PS Bendul Mrisi,2023-03-17,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Jumat,0,0,,0,1
PS Bendul Mrisi,2023-03-18,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Sabtu,1,0,,0,1
PS Bendul Mrisi,2023-03-19,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Minggu,1,0,,0,1
PS Bendul Mrisi,2023-03-20,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Senin,0,0,,0,1
PS Bendul Mrisi,2023-03-21,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Selasa,0,0,,0,1
PS Bendul Mrisi,2023-03-22,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Rabu,0,1,Hari Suci Nyepi,0,1
PS Bendul Mrisi,2023-03-23,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Kamis,0,1,Cuti Bersama Hari Suci Nyepi,1,0
PS Bendul Mrisi,2023-03-24,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Jumat,0,0,,1,0
PS Bendul Mrisi,2023-03-25,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Sabtu,1,0,,1,0
PS Bendul Mrisi,2023-03-26,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Minggu,1,0,,1,0
PS Bendul Mrisi,2023-03-27,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Senin,0,0,,1,0
PS Bendul Mrisi,2023-03-28,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Selasa,0,0,,1,0
PS Bendul Mrisi,2023-03-29,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Rabu,0,0,,1,0
PS Bendul Mrisi,2023-03-30,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Kamis,0,0,,1,0
PS Bendul Mrisi,2023-03-31,Beras,Kota Surabaya,kg,11500,False,11500,2023,3,Jumat,0,0,,1,0
PS Bendul Mrisi,2023-04-01,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Sabtu,1,0,,1,0
PS Bendul Mrisi,2023-04-02,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Minggu,1,0,,1,0
PS Bendul Mrisi,2023-04-03,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Senin,0,0,,1,0
PS Bendul Mrisi,2023-04-04,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Selasa,0,0,,1,0
PS Bendul Mrisi,2023-04-05,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Rabu,0,0,,1,0
PS Bendul Mrisi,2023-04-06,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Kamis,0,0,,1,0
PS Bendul Mrisi,2023-04-07,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Jumat,0,1,Wafat Yesus Kristus,1,0
PS Bendul Mrisi,2023-04-08,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Sabtu,1,0,,1,0
PS Bendul Mrisi,2023-04-09,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Minggu,1,0,,1,0
PS Bendul Mrisi,2023-04-10,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Senin,0,0,,1,0
PS Bendul Mrisi,2023-04-11,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Selasa,0,0,,1,0
PS Bendul Mrisi,2023-04-12,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Rabu,0,0,,1,0
PS Bendul Mrisi,2023-04-13,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Kamis,0,0,,1,0
PS Bendul Mrisi,2023-04-14,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Jumat,0,0,,1,0
PS Bendul Mrisi,2023-04-15,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Sabtu,1,0,,1,0
PS Bendul Mrisi,2023-04-16,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Minggu,1,0,,1,0
PS Bendul Mrisi,2023-04-17,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Senin,0,0,,1,0
PS Bendul Mrisi,2023-04-18,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Selasa,0,0,,1,0
PS Bendul Mrisi,2023-04-19,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Rabu,0,1,Cuti Bersama Hari Raya Idul Fitri,1,0
PS Bendul Mrisi,2023-04-20,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Kamis,0,1,Cuti Bersama Hari Raya Idul Fitri,1,0
PS Bendul Mrisi,2023-04-21,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Jumat,0,1,Cuti Bersama Hari Raya Idul Fitri,1,0
PS Bendul Mrisi,2023-04-22,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Sabtu,1,1,Hari Raya Idul Fitri,0,0
PS Bendul Mrisi,2023-04-23,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Minggu,1,1,Hari kedua dari Hari Raya Idul Fitri,0,0
PS Bendul Mrisi,2023-04-24,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Senin,0,1,Cuti Bersama Hari Raya Idul Fitri,0,0
PS Bendul Mrisi,2023-04-25,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Selasa,0,1,Cuti Bersama Hari Raya Idul Fitri,0,0
PS Bendul Mrisi,2023-04-26,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-04-27,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-04-28,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-04-29,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-04-30,Beras,Kota Surabaya,kg,11500,False,11500,2023,4,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-05-01,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Senin,0,1,Hari Buruh Internasional,0,0
PS Bendul Mrisi,2023-05-02,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-05-03,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-05-04,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-05-05,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-05-06,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-05-07,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-05-08,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Senin,0,0,,0,0
PS Bendul Mrisi,2023-05-09,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-05-10,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-05-11,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-05-12,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-05-13,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-05-14,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-05-15,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Senin,0,0,,0,0
PS Bendul Mrisi,2023-05-16,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-05-17,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-05-18,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Kamis,0,1,Kenaikan Yesus Kristus,0,0
PS Bendul Mrisi,2023-05-19,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-05-20,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-05-21,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-05-22,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Senin,0,0,,0,0
PS Bendul Mrisi,2023-05-23,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-05-24,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-05-25,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-05-26,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-05-27,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-05-28,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-05-29,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Senin,0,0,,0,0
PS Bendul Mrisi,2023-05-30,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-05-31,Beras,Kota Surabaya,kg,11500,False,11500,2023,5,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-06-01,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Kamis,0,1,Hari Lahir Pancasila,0,0
PS Bendul Mrisi,2023-06-02,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Jumat,0,1,Cuti Bersama Hari Raya Waisak,0,0
PS Bendul Mrisi,2023-06-03,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-06-04,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Minggu,1,1,Hari Raya Waisak,0,0
PS Bendul Mrisi,2023-06-05,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Senin,0,0,,0,0
PS Bendul Mrisi,2023-06-06,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-06-07,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-06-08,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-06-09,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-06-10,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-06-11,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-06-12,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Senin,0,0,,0,0
PS Bendul Mrisi,2023-06-13,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-06-14,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-06-15,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-06-16,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-06-17,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-06-18,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-06-19,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Senin,0,0,,0,0
PS Bendul Mrisi,2023-06-20,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-06-21,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-06-22,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-06-23,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-06-24,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-06-25,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-06-26,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Senin,0,0,,0,0
PS Bendul Mrisi,2023-06-27,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-06-28,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Rabu,0,1,Cuti Bersama Hari Raya Idul Adha,0,0
PS Bendul Mrisi,2023-06-29,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Kamis,0,1,Hari Raya Idul Adha,0,0
PS Bendul Mrisi,2023-06-30,Beras,Kota Surabaya,kg,11500,False,11500,2023,6,Jumat,0,1,Cuti Bersama Hari Raya Idul Adha,0,0
PS Bendul Mrisi,2023-07-01,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-07-02,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-07-03,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Senin,0,0,,0,0
PS Bendul Mrisi,2023-07-04,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-07-05,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-07-06,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-07-07,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-07-08,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-07-09,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-07-10,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Senin,0,0,,0,0
PS Bendul Mrisi,2023-07-11,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-07-12,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-07-13,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-07-14,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-07-15,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-07-16,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-07-17,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Senin,0,0,,0,0
PS Bendul Mrisi,2023-07-18,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-07-19,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Rabu,0,1,Tahun Baru Islam,0,0
PS Bendul Mrisi,2023-07-20,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-07-21,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-07-22,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-07-23,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-07-24,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Senin,0,0,,0,0
PS Bendul Mrisi,2023-07-25,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-07-26,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-07-27,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-07-28,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-07-29,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-07-30,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-07-31,Beras,Kota Surabaya,kg,11500,False,11500,2023,7,Senin,0,0,,0,0
PS Bendul Mrisi,2023-08-01,Beras,Kota Surabaya,kg,11500,False,11500,2023,8,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-08-02,Beras,Kota Surabaya,kg,11500,False,11500,2023,8,Rabu,0,0,,0,0
PS Bendul Mrisi,2023-08-03,Beras,Kota Surabaya,kg,11500,False,11500,2023,8,Kamis,0,0,,0,0
PS Bendul Mrisi,2023-08-04,Beras,Kota Surabaya,kg,11500,False,11500,2023,8,Jumat,0,0,,0,0
PS Bendul Mrisi,2023-08-05,Beras,Kota Surabaya,kg,11500,False,11500,2023,8,Sabtu,1,0,,0,0
PS Bendul Mrisi,2023-08-06,Beras,Kota Surabaya,kg,11500,False,11500,2023,8,Minggu,1,0,,0,0
PS Bendul Mrisi,2023-08-07,Beras,Kota Surabaya,kg,11500,False,11500,2023,8,Senin,0,0,,0,0
PS Bendul Mrisi,2023-08-08,Beras,Kota Surabaya,kg,11500,False,11500,2023,8,Selasa,0,0,,0,0
PS Bendul Mrisi,2023-08-09,Beras,Kota Surabaya,kg,11500,False,11500,2023,8,Rabu,0,0,,0,0
