tanggal,curah_hujan_mm,jam_hujan,hari_hujan,suhu_mean_c,suhu_max_c,suhu_min_c,kelembapan_mean_pct,angin_max_kmh
2022-03-05,14.6,12.0,1,26.6,30.2,24.1,88,9.2
2022-03-06,4.3,9.0,1,26.7,30.3,23.9,85,11.7
2022-03-07,6.1,14.0,1,26.3,29.7,24.1,88,10.9
2022-03-08,9.3,17.0,1,26.4,30.8,24.2,87,8.3
2022-03-09,4.2,12.0,1,26.5,30.1,23.7,87,10.8
2022-03-10,33.3,15.0,1,26.1,30.7,23.6,88,9.6
2022-03-11,13.3,7.0,1,26.3,29.7,23.5,86,13.5
2022-03-12,16.9,12.0,1,26.1,29.1,23.5,88,13.9
2022-03-13,10.1,12.0,1,26.7,30.9,24.0,87,10.7
2022-03-14,17.4,13.0,1,26.7,30.0,24.0,87,14.7
2022-03-15,9.4,14.0,1,26.6,29.7,23.8,88,11.8
2022-03-16,27.4,13.0,1,26.4,30.1,24.0,88,18.0
2022-03-17,0.9,4.0,1,27.6,31.0,24.2,84,10.7
2022-03-18,5.8,8.0,1,27.2,31.6,24.1,84,10.5
2022-03-19,8.8,11.0,1,26.5,31.2,24.2,87,11.2
2022-03-20,14.7,12.0,1,26.4,30.7,24.6,88,9.1
2022-03-21,23.1,16.0,1,26.2,30.2,24.1,88,11.5
2022-03-22,14.7,12.0,1,25.9,28.5,24.4,88,15.0
2022-03-23,6.4,6.0,1,26.8,30.3,24.7,84,13.8
2022-03-24,13.9,12.0,1,26.6,30.6,23.6,84,12.5
2022-03-25,15.3,13.0,1,27.0,30.8,23.5,85,8.0
2022-03-26,29.8,18.0,1,26.5,30.9,24.1,87,12.5
2022-03-27,34.4,20.0,1,26.0,30.0,24.1,88,11.5
2022-03-28,6.9,6.0,1,26.5,30.6,24.0,84,12.8
2022-03-29,7.6,7.0,1,26.7,31.0,23.9,84,8.8
2022-03-30,8.2,9.0,1,27.3,30.6,25.0,83,9.2
2022-03-31,11.8,12.0,1,26.5,30.6,24.0,86,14.2
2022-04-01,11.8,14.0,1,26.3,29.5,23.9,86,9.1
2022-04-02,5.0,7.0,1,27.0,30.4,23.7,83,6.5
2022-04-03,6.0,9.0,1,26.3,30.7,24.0,86,12.2
2022-04-04,8.0,7.0,1,26.3,30.6,23.0,86,10.9
2022-04-05,6.6,3.0,1,27.2,31.3,23.6,81,11.7
2022-04-06,8.2,2.0,1,27.2,31.4,23.7,83,12.0
2022-04-07,9.9,7.0,1,27.5,30.9,25.0,83,9.2
2022-04-08,2.7,6.0,1,27.6,32.0,24.1,80,13.0
2022-04-09,1.4,7.0,1,27.6,31.5,24.2,81,8.4
2022-04-10,0.6,6.0,1,27.3,31.5,24.4,80,8.0
2022-04-11,0.0,0.0,0,27.9,32.0,23.8,73,9.7
2022-04-12,0.0,0.0,0,28.0,31.5,24.0,74,8.5
2022-04-13,0.1,1.0,1,27.9,31.9,23.8,74,13.4
2022-04-14,0.0,0.0,0,27.9,31.9,24.0,73,13.0
2022-04-15,0.0,0.0,0,28.4,32.6,23.4,71,9.0
2022-04-16,0.4,2.0,1,28.2,32.5,24.5,79,15.5
2022-04-17,1.0,5.0,1,28.1,32.0,24.6,79,10.3
2022-04-18,7.2,11.0,1,27.4,29.3,26.0,84,12.0
2022-04-19,27.3,15.0,1,26.4,30.2,24.5,88,14.9
2022-04-20,5.1,15.0,1,26.0,30.1,23.2,89,9.3
2022-04-21,4.8,14.0,1,25.9,29.4,23.9,89,9.1
2022-04-22,0.5,3.0,1,27.1,30.4,23.6,85,13.2
2022-04-23,2.1,8.0,1,27.7,31.2,24.7,83,11.2
2022-04-24,20.4,15.0,1,27.1,30.2,24.5,87,10.7
2022-04-25,3.1,3.0,1,27.7,31.2,24.2,80,14.1
2022-04-26,5.2,10.0,1,26.8,28.7,24.4,86,9.4
2022-04-27,4.9,6.0,1,27.1,31.1,24.8,84,11.6
2022-04-28,26.0,16.0,1,26.7,30.6,23.9,87,12.7
2022-04-29,6.2,10.0,1,27.0,30.2,24.4,87,8.7
2022-04-30,15.1,17.0,1,26.8,29.5,25.2,87,16.2
2022-05-01,2.6,11.0,1,27.4,30.1,25.2,84,18.4
2022-05-02,0.0,0.0,0,28.3,31.9,24.2,77,15.7
2022-05-03,0.2,2.0,1,28.1,31.4,24.5,79,13.8
2022-05-04,0.1,1.0,1,28.0,31.8,24.3,78,10.7
2022-05-05,0.7,3.0,1,27.6,31.1,24.1,81,9.2
2022-05-06,1.4,7.0,1,28.1,30.7,25.4,83,11.2
2022-05-07,2.5,6.0,1,28.4,32.2,25.1,80,11.2
2022-05-08,34.1,20.0,1,26.9,29.4,25.2,88,11.2
2022-05-09,14.9,17.0,1,26.7,29.0,25.0,89,17.6
2022-05-10,4.1,11.0,1,26.7,29.7,24.5,87,13.8
2022-05-11,1.1,8.0,1,27.6,30.4,25.1,85,10.9
2022-05-12,5.1,9.0,1,27.1,30.6,24.6,86,9.3
2022-05-13,27.7,14.0,1,27.3,31.0,24.1,86,10.9
2022-05-14,3.7,11.0,1,27.2,30.5,25.0,88,8.9
2022-05-15,2.6,9.0,1,28.0,31.3,25.0,83,13.7
2022-05-16,0.9,5.0,1,27.6,31.5,25.2,84,8.7
2022-05-17,5.3,4.0,1,27.2,31.3,23.9,82,8.0
2022-05-18,11.5,15.0,1,26.7,28.6,24.7,87,15.9
2022-05-19,13.9,15.0,1,26.4,29.0,24.6,88,16.6
2022-05-20,5.5,16.0,1,26.0,27.7,24.9,90,14.4
2022-05-21,10.7,19.0,1,26.4,29.0,25.0,88,12.8
2022-05-22,1.2,8.0,1,27.4,30.0,24.9,82,18.4
2022-05-23,0.3,3.0,1,28.5,30.4,27.0,74,20.6
2022-05-24,2.8,9.0,1,28.0,30.0,25.9,80,18.0
2022-05-25,10.4,13.0,1,27.1,29.7,24.9,85,15.6
2022-05-26,22.8,20.0,1,24.9,26.1,23.4,92,14.2
2022-05-27,12.0,9.0,1,26.1,29.8,23.7,86,12.6
2022-05-28,0.5,4.0,1,27.0,30.4,23.7,84,7.9
2022-05-29,1.4,4.0,1,27.0,30.7,23.8,85,8.7
2022-05-30,1.0,5.0,1,27.9,30.7,24.8,79,10.5
2022-05-31,0.7,5.0,1,27.1,30.9,24.0,82,8.3
2022-06-01,14.3,9.0,1,26.4,29.6,23.5,85,13.4
2022-06-02,0.3,3.0,1,27.4,31.1,24.0,80,8.4
2022-06-03,0.0,0.0,0,27.4,31.0,23.8,80,12.9
2022-06-04,0.9,5.0,1,27.1,30.4,24.3,84,11.2
2022-06-05,7.8,15.0,1,26.4,29.1,24.3,86,8.8
2022-06-06,2.3,12.0,1,26.3,29.2,24.2,87,10.7
2022-06-07,0.2,2.0,1,27.3,30.4,23.4,82,15.6
2022-06-08,5.7,15.0,1,27.0,29.3,25.7,85,15.1
2022-06-09,1.0,2.0,1,26.9,30.8,23.3,81,10.0
2022-06-10,1.6,5.0,1,27.2,30.1,24.9,82,10.5
2022-06-11,1.5,10.0,1,27.4,30.0,24.9,83,14.1
2022-06-12,7.7,7.0,1,26.6,29.9,24.2,86,15.0
2022-06-13,5.1,10.0,1,26.4,29.1,24.5,87,11.8
2022-06-14,4.4,11.0,1,26.3,28.2,24.1,86,12.6
2022-06-15,2.6,10.0,1,27.2,29.0,25.7,81,18.8
2022-06-16,4.7,14.0,1,26.9,29.8,24.6,83,17.7
2022-06-17,1.4,8.0,1,26.4,29.6,24.3,87,12.7
2022-06-18,0.0,0.0,0,26.5,30.9,22.9,84,14.4
2022-06-19,0.6,4.0,1,26.9,30.0,24.1,81,10.5
2022-06-20,0.0,0.0,0,27.5,30.7,23.9,76,13.7
2022-06-21,0.0,0.0,0,27.3,30.6,23.3,74,15.3
2022-06-22,0.0,0.0,0,27.3,30.4,22.4,70,14.6
2022-06-23,0.8,3.0,1,26.8,30.3,23.2,77,18.2
2022-06-24,0.1,1.0,1,27.4,31.4,23.0,76,13.4
2022-06-25,0.1,1.0,1,27.3,30.3,23.4,77,13.6
2022-06-26,4.5,8.0,1,26.5,30.3,23.7,83,9.2
2022-06-27,0.3,2.0,1,26.8,30.9,23.7,81,16.9
2022-06-28,0.2,2.0,1,27.2,30.9,23.9,75,14.6
2022-06-29,0.8,5.0,1,27.7,32.0,23.7,70,9.4
2022-06-30,0.0,0.0,0,27.2,31.5,23.0,70,13.7
2022-07-01,0.0,0.0,0,27.7,30.9,23.5,72,17.6
2022-07-02,0.5,4.0,1,27.4,30.9,24.4,74,15.6
2022-07-03,1.9,9.0,1,27.7,30.0,25.9,80,13.9
2022-07-04,6.0,10.0,1,27.3,28.8,26.2,83,13.4
2022-07-05,1.9,9.0,1,27.1,30.5,25.1,84,10.1
2022-07-06,3.6,11.0,1,26.3,29.5,23.8,85,10.9
2022-07-07,5.9,14.0,1,26.5,29.9,23.0,82,9.7
2022-07-08,0.1,1.0,1,26.6,29.8,22.8,70,15.0
2022-07-09,0.0,0.0,0,26.3,29.8,21.9,66,15.7
2022-07-10,0.0,0.0,0,26.8,30.1,22.2,70,16.6
2022-07-11,0.0,0.0,0,27.4,30.9,23.0,76,16.9
2022-07-12,0.0,0.0,0,27.8,30.9,24.2,76,17.4
2022-07-13,0.8,5.0,1,27.4,30.8,24.4,78,15.7
2022-07-14,13.7,13.0,1,26.6,29.2,23.7,81,14.5
2022-07-15,0.4,4.0,1,28.0,30.5,24.8,73,18.3
2022-07-16,0.8,2.0,1,27.8,31.4,24.3,74,15.1
2022-07-17,0.8,4.0,1,26.5,30.7,23.5,79,12.7
2022-07-18,0.4,3.0,1,27.8,31.3,24.1,74,15.0
2022-07-19,1.0,4.0,1,27.7,31.3,23.3,72,16.6
2022-07-20,0.0,0.0,0,27.4,30.6,23.3,72,16.2
2022-07-21,0.0,0.0,0,27.8,32.0,22.8,67,17.1
2022-07-22,0.0,0.0,0,27.8,31.7,23.7,69,15.5
2022-07-23,0.3,3.0,1,27.7,32.0,23.6,72,13.9
2022-07-24,0.0,0.0,0,27.5,31.7,24.2,68,18.2
2022-07-25,0.0,0.0,0,26.5,30.4,22.3,60,16.2
2022-07-26,0.0,0.0,0,26.3,30.9,20.5,62,14.0
2022-07-27,0.0,0.0,0,27.6,31.7,22.7,68,17.5
2022-07-28,0.0,0.0,0,27.8,31.3,23.5,72,17.8
2022-07-29,0.0,0.0,0,27.9,31.4,24.0,71,16.9
2022-07-30,0.0,0.0,0,27.6,31.4,22.9,68,14.1
2022-07-31,0.0,0.0,0,27.1,31.0,22.4,70,14.5
2022-08-01,0.3,2.0,1,27.8,31.3,23.7,71,13.8
2022-08-02,1.8,3.0,1,27.4,31.0,24.2,79,15.9
2022-08-03,0.3,3.0,1,27.8,31.4,24.5,76,17.0
2022-08-04,0.0,0.0,0,28.0,32.7,23.3,68,18.4
2022-08-05,0.0,0.0,0,27.7,32.5,22.9,64,14.8
2022-08-06,0.0,0.0,0,27.7,32.1,22.9,68,14.8
2022-08-07,0.6,4.0,1,27.8,32.0,23.5,71,11.6
2022-08-08,0.0,0.0,0,27.9,32.2,23.3,70,23.8
2022-08-09,0.0,0.0,0,28.2,32.9,23.4,64,20.6
2022-08-10,0.0,0.0,0,28.4,32.7,23.6,65,17.2
2022-08-11,0.0,0.0,0,28.5,31.9,24.3,68,19.8
2022-08-12,0.8,7.0,1,27.9,30.7,25.3,77,17.5
2022-08-13,16.7,16.0,1,27.0,30.4,24.0,81,16.7
2022-08-14,3.5,11.0,1,26.4,30.0,24.6,84,19.5
2022-08-15,1.0,7.0,1,27.2,30.6,24.3,80,18.6
2022-08-16,0.7,4.0,1,27.6,31.3,24.2,75,17.0
2022-08-17,0.0,0.0,0,27.6,31.0,23.6,68,17.7
2022-08-18,0.0,0.0,0,27.5,31.4,22.4,68,16.8
2022-08-19,0.0,0.0,0,27.7,31.9,23.5,69,19.9
2022-08-20,0.0,0.0,0,27.5,30.7,23.6,68,19.0
2022-08-21,0.2,2.0,1,27.5,31.1,23.8,69,18.1
2022-08-22,0.0,0.0,0,28.1,32.7,22.7,63,18.7
2022-08-23,0.1,1.0,1,28.0,31.9,23.9,66,24.6
2022-08-24,0.0,0.0,0,27.5,31.5,22.7,62,19.1
2022-08-25,0.0,0.0,0,27.7,32.4,22.7,63,19.7
2022-08-26,0.0,0.0,0,28.1,32.2,23.6,67,18.5
2022-08-27,0.7,2.0,1,28.3,32.9,24.1,69,18.2
2022-08-28,0.0,0.0,0,28.0,32.9,23.2,64,17.2
2022-08-29,0.0,0.0,0,28.1,32.7,23.7,62,15.7
2022-08-30,0.0,0.0,0,28.4,33.6,23.6,68,20.3
2022-08-31,0.9,7.0,1,28.6,32.5,25.0,70,12.7
2022-09-01,0.0,0.0,0,28.6,32.7,24.0,69,16.2
2022-09-02,0.0,0.0,0,28.8,33.2,24.1,69,17.0
2022-09-03,0.0,0.0,0,28.7,33.7,23.4,68,17.7
2022-09-04,0.0,0.0,0,28.9,34.2,24.2,66,19.5
2022-09-05,0.5,5.0,1,28.8,33.0,25.2,69,10.3
2022-09-06,0.5,3.0,1,28.7,33.0,24.8,70,14.2
2022-09-07,1.0,1.0,1,28.5,31.9,25.4,71,17.8
2022-09-08,1.1,5.0,1,27.9,32.4,24.3,73,15.8
2022-09-09,6.1,10.0,1,26.8,31.2,24.6,80,15.7
2022-09-10,4.8,15.0,1,27.2,31.4,24.4,79,15.1
2022-09-11,0.5,2.0,1,27.7,32.2,23.5,76,12.7
2022-09-12,0.1,1.0,1,28.3,32.3,24.3,71,15.7
2022-09-13,0.0,0.0,0,28.5,33.7,22.9,65,16.5
2022-09-14,0.0,0.0,0,28.5,33.2,23.2,65,20.5
2022-09-15,0.0,0.0,0,28.8,33.6,23.6,65,19.2
2022-09-16,0.0,0.0,0,28.9,33.4,24.6,64,18.7
2022-09-17,0.0,0.0,0,28.8,33.9,23.8,61,19.7
2022-09-18,0.0,0.0,0,28.6,33.7,22.9,62,19.1
2022-09-19,0.0,0.0,0,28.8,34.4,22.8,62,17.4
2022-09-20,0.0,0.0,0,29.0,34.7,23.3,63,20.9
2022-09-21,0.6,5.0,1,28.7,33.8,25.2,66,13.8
